AdGroup ID,Name,Campaign ID,Records(since 2018-07-01)
2680061431257,PinOT_KW2_LAL810PxTopGL_i32W-NW_LPX_C0519_US_TR_XP12c_off1,626737679737,36
2680061971783,Pin_KW2I_MU2_C08Glitter_LP1_C1020_US_TR_XP0_Off1_D1,626738705986,0
2680061526735,PinOT_KW2_MakeupXL2_C02i33P-NW_LPX_C0616_US_TR_XP12x_off1,626737722740,28
2680061700653,PinOT_KW2_FrdAll_C04i34-NW_LPX_C0811_US_TR_GE_off1_Web,626738597797,0
2680059862229,Ad Group For Pin: 687195048683,626734574930,0
2680061793606,PinBid1_KW2_C09Makeup_C02i33P-NW_LPX_C0908_US_TR_GE_off1_Mobile_P45,626738640741,0
2680060956452,Ad Group For Pin: 687196190173,626736667458,1
2680060086337,Ad Group For Pin: 687195511692,626735531479,0
2680059713575,Ad Group For Pin: 687195011757,626734558501,0
2680060035171,Ad Group For Pin: 687195498572,626735522054,23
2680059701037,Ad Group For Pin: 687195412116,626735481525,3
2680060956400,Ad Group For Pin: 687196190121,626736667397,0
2680062390631,New_Pin2Tap_KW2s_Beauty_Broad-BathandBody_TopGL_i32W_LPA_C0301_US_TR_XP11_iOS_Off1,626739728884,2
2680060158846,Ad Group For Pin: 687195125013,626734601815,0
2680060915968,Ad Group For Pin: 687196142916,626736641462,94
2680060524599,Ad Group For Pin: 687195756174,626735668413,25
2680062769801,SeedBid2_US_KW2HairCare_20180702_off1_XP0_LPX_HomeFeed_oCPI_1T_Android_v2,626739922748,13
2680059601845,Ad Group For Pin: 687195524699,626735537986,10
2680059813274,Ad Group For Pin: 687195036312,626734569847,0
2680060191245,Ad Group For Pin: 687195341883,626735453440,0
2680059655860,Ad Group For Pin: 687195401344,626735476579,0
2680059732943,Ad Group For Pin: 687195016170,626734560740,0
2680062683688,PinOT_KW2_TopGL_D05BorderComp-C2-Pin_LPX_D0608_US_TR_XP0_off1,626739872456,7
2680060561612,Ad Group For Pin: 687195789528,626735689400,1
2680061329221,PinOT_KW3_AllPages180_i32W_LPA_C0420_US_TR_XP11_off0,626737624984,67
2680059701839,Ad Group For Pin: 687195412193,626735481711,0
2680059701595,Ad Group For Pin: 687195412016,626735481655,4
2680060124639,Ad Group For Pin: 687195318820,626734657892,0
2680062659208,PinOT_KW0_LAL810PXCSSummerD03CreatorPin_Karen_LPX_D0531_US_TR_XP0_off1,626739859451,0
2680061039666,Ad Group For Pin: BCS13,626736722550,0
2680061626147,PinOT_KW2_Csummer_C04i34-NW_LPX_C0721_US_TR_XP13x_off1,626737772106,66
2680060453404,Ad Group For Pin: KW_TopTerms_PinkScheme_Desktop_B0812,626735626860,0
2680059701762,Ad Group For Pin: 687195412238,626735481693,12
2680061562126,Beauty Pinners_Cinematic 2,626737740424,Parameter 'ad_group' is not a valid ad group id. (was 2680061562126).
2680061840752,PinOT_KW2_C09Makeup_i32W_LPX_C0920_US_TR_GE_off1_Mobile,626738659816,28
2680059701950,Ad Group For Pin: 687195412061,626735481739,5
2680059700821,Ad Group For Pin: 687195411975,626735481474,0
2680060191239,Ad Group For Pin: 687195341894,626735453438,0
2680060561604,Ad Group For Pin: 687195789521,626735689428,0
2680060524631,Ad Group For Pin: 687195756206,626735668429,0
2680060956436,Ad Group For Pin: 687196190156,626736667435,0
2680060377414,Ad Group For Pin: 687195610628,626735588418,80
2680062771072,SeedBid1_US_KW4Makeup_20180709_off1_XP0_LPX_Search_oCPM_1T_Web,626739917307,71
2680061700735,PinOT_KW3_AllPages180_C07RoseGold_LPX_C0811_US_TR_XP13_off1_Mobile,626738597878,0
2680059862206,Ad Group For Pin: 687195048672,626734574924,0
2680061329213,PinOT_KW2_C03GLS_C03TCS-NW_LPX_C0420_US_TR_XP11_off1,626737624981,4
2680060117611,Ad Group For Pin: 687195316102,626734656890,0
2680059749751,Ad Group For Pin: 687195020282,626734562549,0
2680059614089,Ad Group For Pin: 687195389799,626735472165,0
2680059641676,Ad Group For Pin: 687195397162,626735475135,2
2680060180917,Ad Group For Pin: 687195134734,626734603157,0
2680059653412,Ad Group For Pin: 687194999196,626734551830,0
2680059741074,Ad Group For Pin: 687195018121,626734561677,0
2680060086232,Ad Group For Pin: 687195511666,626735531455,94
2680059896702,Ad Group For Pin: 687195462060,626735504525,0
2680059707332,Ad Group For Pin: Pin_Name_Goes_Here,626734623815,0
2680060956387,Ad Group For Pin: 687196190108,626736667391,0
2680061841074,PinBid1_KW3_AllPages30_i32W_LPX_C0920_US_TR_GE_off1_Mobile,626738660024,7
2680060956413,Ad Group For Pin: 687196190134,626736667387,0
2680061039690,Ad Group For Pin: BCS13,626736722574,1
2680061841087,PinBid1_KW3_AllPages30_C01i31_LPX_C0920_US_TR_GE_off1_Mobile,626738660042,1
2680061840470,PinBid1_KW2_C09HBInt_i32W-NW_LPX_C0920_US_TR_GE_off1_Mobile,626738659631,1
2680062756977,SeedBid1_US_KW2Nails_20180702_off1_XP0_LPX_HomeFeed_oCPM_1T_Web,626739917305,7
2680059601723,Ad Group For Pin: 687195524578,626735537908,4
2680062683586,PinOT_KW2_MakeupXL2_D05Sparkle-Reshoot-V1-C2-Pin_LPX_D0608_US_TR_XP0_off1,626739872355,3
2680059815220,Ad Group For Pin: 687195036820,626734570125,0
2680061626253,PinOT_KW2_MakeupXL2_C07PApplL_LPX_C0721_US_TR_XP13x_off1,626737772177,0
2680059701263,Ad Group For Pin: 687195412027,626735481576,1
2680059787648,Ad Group For Pin: 687195030216,626734566901,0
2680059712841,Ad Group For Pin: 687195011748,626734558429,0
2680059598414,Ad Group For Pin: 687195521269,626735536842,7
2680059615681,Ad Group For Pin: 687195390320,626735472458,0
2680061329192,PinOT_KW2_C03Prod_i32P-NW_LPX_C0420_US_TR_XP11_off1,626737624957,3
2680060956465,Ad Group For Pin: 687196190186,626736667462,0
2680059615600,Ad Group For Pin: 687195390297,626735472434,7
2680061536928,PinOT_KW2_MakeupXL2_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_Vhigh,626737727559,74
2680060191140,Ad Group For Pin: 687195341889,626735453408,0
2680061329199,PinOT_KW3_AllPages180_i32C-NW_LPX_C0420_US_TR_XP11_off1,626737624956,18
2680060554922,Ad Group For Pin: 687195782867,626735685447,0
2680062679721,PinOT_KW2_MakeupXL2_D05iSeriesWhite-C2-Pin_LPX_D0606_US_TR_XP0_off1,626739868560,0
2680061800303,PinOT_KW3_AllPages180_C01i31_LPX_C0911_US_TR_GE_off1_Web,626738643730,0
2680061329372,PinOT_KW2_Branded_i32C-NW_LPX_C0420_US_TR_XP11_off1,626737625108,45
2680060191062,Ad Group For Pin: 687195341835,626735453382,0
2680060561627,Ad Group For Pin: 687195789545,626735689394,0
2680059870571,Ad Group For Pin: 687195249009,626734636361,0
2680062683690,PinOT_KW2_TopGL_C04i34-NW_LPX_D0608_US_TR_XP0_off1,626739872454,41
2680060524576,Ad Group For Pin: 687195756151,626735668378,0
2680062701125,PinOT_KW2_Beauty+KW_C04i34-NW_LPX_D0614_US_TR_Search_XP0_off1,626739882582,25
2680060956464,Ad Group For Pin: 687196190185,626736667441,0
2680061971827,Pin_KW42I010P_MU2_C08Emoji_LP1_C1020_US_TR_XP0_Off1_D2,626738705962,0
2680060159290,Ad Group For Pin: 687195125142,626734601862,0
2680060191181,Ad Group For Pin: 687195341867,626735453419,0
2680062676506,PinOT_KW2_MakeupXL2_D05BorderComp-C2-Pin_LPX_D0606_US_TR_XP0_off1,626739868228,0
2680060524610,Ad Group For Pin: 687195756185,626735668402,7
2680059787651,Ad Group For Pin: 687195379179,626734566901,0
2680060524605,Ad Group For Pin: 687195756180,626735668420,0
2680060085914,Ad Group For Pin: 687195511609,626735531411,0
2680061504313,PinOT_KW2_C06Search_i32C-NW_LPX_C0607_US_TR_XP12x_off1_All_P45,626737710191,1
2680060524649,Ad Group For Pin: 687195756224,626735668434,0
2680062659322,PinOT_KW0_LAL810PXCSSummerD03CreatorPin_Madelynn_LPX_D0531_US_TR_XP0_off1,626739859542,1
2680062390656,New_Pin2Tap_KW2_Other_Quotes-Positive _TopGL_i32W_LPA_C0301_US_TR_XP11__Web_Off1,626739728891,1
2680059615541,Ad Group For Pin: 687195390262,626735472418,8
2680060524627,Ad Group For Pin: 687195756202,626735668425,2
2680059896727,Ad Group For Pin: 687195462062,626735504531,0
2680060681815,Ad Group For Pin: 687195867439,626736521619,8
2680060091385,Ad Group For Pin: 687195101147,626734593279,0
2680060298338,Ad Group For Pin: 687195531532,626735541765,3
2680062765150,SeedBid1_US_KW0LALSub3%_20180706_off1_XP0_LPX_All_oCPM_1T_Web,626739917304,0
2680060094527,Ad Group For Pin: 687195308062,626734653523,0
2680061971754,Pin_KW42I010P_MU2_C09Fall-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705895,0
2680061329399,PinOT_KW2_Branded_i32C_LPA_C0420_US_TR_XP11_off0,626737625109,73
2680061971711,Pin_KW2I_MU2_C09Skincare-Pin_LP1_C1020_US_TR_XP0_Off1_D1,626738705892,0
2680060956291,Ad Group For Pin: 687196190012,626736667283,0
2680062709040,Pin2T_KW2_Beauty+KW_C01i31_LPX_D0618_US_TR_Search_XP0_off1,626739888170,52
2680059862169,Ad Group For Pin: 687195048659,626734574915,0
2680060588446,Ad Group For Pin: 687195814831,626736508350,0
2680059707381,Ad Group For Pin: 687195206842,626734623826,0
2680060956467,Ad Group For Pin: 687196190188,626736667464,0
2680060124541,Ad Group For Pin: 687195318804,626734657861,0
2680061329047,PinOT_KW2_TopGL_i32P-NW_LPX_C0420_US_TR_XP11_off1,626737624885,36
2680062390637,New_Pin2Tap_KW2_Other_Quotes-Love _TopGL_i32W_LPA_C0301_US_TR_XP11__Web_Off1,626739728891,1
2680060391443,Ad Group For Pin: 687195624660,626735594664,40
2680060086085,Ad Group For Pin: 687195511620,626735531440,12
2680062659326,PinOT_KW0_LAL810PXCSSummerC01i31P _LPX_D0531_US_TR_XP0_off1,626739859544,6
2680059700990,Ad Group For Pin: 687195412160,626735481513,0
2680060191178,Ad Group For Pin: 687195341900,626735453418,5
2680059882641,Ad Group For Pin: 687195053867,626734577129,0
2680061700642,PinOT_KW2_FrdAll_C02i33W-NW_LPX_C0811_US_TR_XP13x_off1_Web,626738597770,3
2680061700743,PinOT_KW3_AllPages180_C07RoseGold_LPX_C0811_US_TR_XP13x_off1_Mobile,626738597885,5
2680061533482,PinOT_KW2_C06IG_B12i30P_LPA_C0619_US_TR_XP12x_off0_All_All_Med,626737725688,0
2680059701517,Ad Group For Pin: 687195412227,626735481635,13
2680059641629,Ad Group For Pin: 687195397181,626735475120,3
2680060588452,Ad Group For Pin: 687195814836,626736508353,3
2680059701939,Ad Group For Pin: 687195412260,626735481737,1
2680062689285,PinOT_KW2_TopGL_D05BorderComp-C2-Pin_LPX_D0608_US_AppiOS_XP0_off1,626739876239,0
2680059701527,Ad Group For Pin: 687195412217,626735481637,2
2680059702255,Ad Group For Pin: 687195412269,626735481936,3
2680061700657,PinOT_KW2_MakeupXL2_C04i34-NW_LPX_C0811_US_TR_GE_off1_Mobile,626738597807,43
2680059781527,Ad Group For Pin: 687195028737,626734566207,0
2680061039676,Ad Group For Pin: PLS1,626736722564,2
2680060885689,Ad Group For Pin: 687196105034,626736626286,2
2680062659317,PinOT_KW0_LAL810PXCSSummerD03Foil-V2_LPX_D0531_US_TR_XP0_off1,626739859534,0
2680061626035,PinOT_KW3_AllPages180_i34-NW_LPX_C0721_US_TR_XP13x_off1,626737772072,0
2680060009881,Ad Group For Pin: 687195083248,626734586508,0
2680059701602,Ad Group For Pin: 687195412233,626735481657,2
2680061569314,PinOT_KW2_C06Xtra1_C02i33P-NW_LPX_C0630_US_TR_XP13c_off1,626737743350,23
2680059615694,Ad Group For Pin: 687195390322,626735472462,1
2680060075825,Ad Group For Pin: 687195508747,626735530193,94
2680060085938,Ad Group For Pin: 687195511581,626735531416,0
2680061526745,PinOT_KW2_MakeupXL2_C05PR-v1_LPA_C0616_US_TR_XP12x_off0,626737722744,0
2680061971717,Pin_KW2I_MU2_C08i30Concept-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705880,17
2680059862155,Ad Group For Pin: 687195048655,626734574911,0
2680061840771,PinOT_KW2_C09Makeup_i32W-NW_LPX_C0920_US_TR_GE_off1_Web,626738659833,19
2680060956365,Ad Group For Pin: 687196190086,626736667359,0
2680060191228,Ad Group For Pin: 687195341878,626735453434,0
2680059701954,Ad Group For Pin: 687195412119,626735481740,0
2680059701428,Ad Group For Pin: 687195412168,626735481613,3
2680060191089,Ad Group For Pin: 687195341847,626735453391,1
2680060524652,Ad Group For Pin: 687195756227,626735668437,0
2680062416923,DONOTTOUCH -PinOT_KW0_LAL810PxCSummer_C04i34-NW_LPX_C0811_US_TR_GE_off1_Mobile,626739740842,94
2680062390634,New_Pin2Tap_KW2s_Beauty_Broad-Haircare _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728895,0
2680061700747,PinOT_KW3_AllPages180_C06Emoji_LPX_C0811_US_TR_XP13_off1_Mobile,626738597891,0
2680059601838,Ad Group For Pin: 687195524693,626735537993,0
2680060954300,Ad Group For Pin: 687196187844,626736665767,94
2680060956426,Ad Group For Pin: 687196190147,626736667421,1
2680059701444,Ad Group For Pin: 687195412204,626735481617,2
2680060091399,Ad Group For Pin: 687195101151,626734593283,0
2680061329048,PinOT_KW2_TopGL_C03TCS-NW_LPX_C0420_US_TR_XP11_off1,626737624883,3
2680062757136,SeedBid2_US_KW4Box_20180703_off1_XP0_LPX_Search_CPC_1T_Web,626739917401,0
2680060524585,Ad Group For Pin: 687195756160,626735668381,6
2680060956417,Ad Group For Pin: 687196190138,626736667415,0
2680061569277,PinOT_KW0_LAL810PxTopGL_C02i33P-NW_LPX_C0630_US_TR_XP13c_off1,626737743348,33
2680060117096,Ad Group For Pin: 687195315918,626734656762,0
2680061431261,PinOT_KW2_HB2_B12i30P_LPX_C0519_US_TR_XP12x_off1,626737679735,22
2680059701471,Ad Group For Pin: 687195412203,626735481625,1
2680060588455,Ad Group For Pin: 687195814840,626736508356,4
2680059701752,Ad Group For Pin: 687195412218,626735481691,0
2680060546861,Ad Group For Pin: 687195774817,626735680055,1
2680060003087,Ad Group For Pin: 687194907138,626734514834,0
2680061700734,PinOT_KW2_Csummer_C06Emoji_LPX_C0811_US_TR_XP13_off1_Mobile,626738597874,0
2680059641653,Ad Group For Pin: 687195397175,626735475127,10
2680060956321,Ad Group For Pin: 687196190042,626736667328,0
2680062749839,SeedBid2_US_KW3L180D_20180702_off1_XP0_LPX_All_oCPM_1T_Web,626739913373,4
2680059615641,Ad Group For Pin: 687195390324,626735472446,2
2680062769796,SeedBid2_US_KW4HairCare_20180702_off1_XP0_LPX_Search_oCPI_1T_Android_v2,626739922749,4
2680060085942,Ad Group For Pin: 687195511592,626735531417,0
2680061700638,PinOT_KW2_FrdAll_C02i33W-NW_LPX_C0811_US_TR_GE_off1_Mobile,626738597765,25
2680061533641,PinOT_KW2_TopGL_B12i30P_LPA_C0619_US_TR_XP12x_off0_All_All_High,626737725784,8
2680061536920,PinOT_KW2_Top2016_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_Vhigh,626737727553,3
2680060524614,Ad Group For Pin: 687195756189,626735668405,5
2680060524647,Ad Group For Pin: 687195756222,626735668445,2
2680060956416,Ad Group For Pin: 687196190137,626736667404,0
2680060554917,Ad Group For Pin: 687195782862,626735685452,0
2680061007623,Ad Group For Pin: 687196245925,626736701781,94
2680060956463,Ad Group For Pin: 687196190184,626736667451,0
2680060134955,Ad Group For Pin: 687195116476,626734598937,0
2680061793591,PinOT_KW2_C09Makeup_B12i30P_LPX_C0908_US_TR_GE_off1_Web_P45,626738640738,0
2680059701502,Ad Group For Pin: 687195412056,626735481631,1
2680061431263,PinOT_KW2_TopC05_i32W-NW_LPX_C0519_US_TR_XP12x_off1,626737679750,3
2680060554985,Ad Group For Pin: 687195782930,626735685494,2
2680060561618,Ad Group For Pin: 687195789534,626735689425,2
2680061533665,PinOT_KW2_MakeupXL2_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_High,626737725777,3
2680061504315,PinOT_KW2_C06Search_i32C_LPA_C0607_US_TR_XP12x_off0_All_P45,626737710198,5
2680059741068,Ad Group For Pin: 687195018117,626734561675,0
2680060956475,Ad Group For Pin: 687196190196,626736667475,0
2680060117355,Ad Group For Pin: 687195316015,626734656817,0
2680060191285,Ad Group For Pin: 687195341877,626735453454,0
2680059641661,Ad Group For Pin: 687195397160,626735475130,9
2680060886897,Ad Group For Pin: 687196106339,626736626546,5
2680061971810,Pin_KW42I010P_MU2_C09Fall-Pin_LP1_C1020_US_TR_XP0_Off1_D1,626738705994,0
2680059804984,Ad Group For Pin: 687195034034,626734568782,0
2680060561572,Ad Group For Pin: 687195789489,626735689377,0
2680059816429,Ad Group For Pin: 687195037146,626734570273,0
2680061039682,Ad Group For Pin: PST2,626736722561,16
2680062390664,New_Pin2Tap_KW2s_Beauty_Phrase-BathandBody _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728887,1
2680060009789,Ad Group For Pin: 687195083209,626734586485,0
2680062683583,PinOT_KW2_MakeupXL2_C01i31_LPX_D0608_US_TR_XP0_off1,626739872354,12
2680059701441,Ad Group For Pin: 687195412171,626735481616,0
2680062390657,New_Pin2Tap_KW3_Eng-RT_TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728888,91
2680059701758,Ad Group For Pin: 687195412225,626735481692,0
2680059798184,Ad Group For Pin: 687195032924,626734568313,0
2680061700650,PinOT_KW0_LAL810PxCSummer_C02i33W-NW_LPX_C0811_US_TR_GE_off1_Mobile,626738597802,11
2680059701474,Ad Group For Pin: 687195412172,626735481626,1
2680059701451,Ad Group For Pin: 687195412106,626735481619,2
2680060191080,Ad Group For Pin: 687195341840,626735453388,0
2680060524598,Ad Group For Pin: 687195756173,626735668416,2
2680060524629,Ad Group For Pin: 687195756204,626735668451,10
2680060085980,Ad Group For Pin: 687195511596,626735531424,0
2680062769795,SeedBid2_US_KW4Makeup_20180702_off1_XP0_LPX_Search_oCPI_1T_Android_v2,626739922749,4
2680061526740,PinOT_KW2_MakeupXL2_B12Mirror_LPA_C0616_US_TR_XP12x_off0,626737722750,1
2680061971728,Pin_KW42010P_MU1_C06i35-V1B_LP1_C1020_US_TR_XP0_Off1_D1,626738705888,0
2680060124646,Ad Group For Pin: 687195318817,626734657894,0
2680060077410,Ad Group For Pin: 687195509111,626735530420,51
2680060524636,Ad Group For Pin: 687195756210,626735668433,2
2680060190943,Ad Group For Pin: 687195341796,626735453352,0
2680060085950,Ad Group For Pin: 687195511604,626735531419,1
2680060956533,Ad Group For Pin: 687196190250,626736667525,2
2680059700819,Ad Group For Pin: 687195411974,626735481473,0
2680060956374,Ad Group For Pin: 687196190095,626736667367,0
2680060009820,Ad Group For Pin: 687195083227,626734586493,0
2680062676507,PinOT_KW2_MakeupXL2_D05Sparkle-Reshoot-V1-C2-Pin_LPX_D0606_US_TR_XP0_off1,626739868226,0
2680061971723,Pin_KW42010P_MU1_C08Glitter_LP1_C1020_US_TR_XP0_Off1_D1,626738705904,3
2680061840769,PinOT_KW2_C09Makeup_C02i33P-NW_LPX_C0920_US_TR_GE_off1_Mobile_P45,626738659814,55
2680061533659,PinOT_KW2_HB2_B12i30P_LPA_C0619_US_TR_XP12x_off0_All_All_Low,626737725785,0
2680059758564,Ad Group For Pin: 687195022806,626734563549,0
2680062749850,SeedBid2_US_KW4Nails_20180702_off1_XP0_LPX_Search_oCPM_1T_Mobile,626739913376,4
2680062757131,SeedBid2_US_KW4Influencers_20180703_off1_XP0_LPX_Search_CPC_1T_Web,626739917401,0
2680060524601,Ad Group For Pin: 687195756176,626735668406,0
2680061626012,PinOT_KW2_Csummer_PApplSv2_LPX_C0721_US_TR_XP13x_off1,626737772061,0
2680059701894,Ad Group For Pin: 687195412259,626735481724,0
2680061329197,PinOT_KW3_AllPages180_C03TCS_LPA_C0420_US_TR_XP11_off0,626737624958,5
2680059615660,Ad Group For Pin: 687195390311,626735472452,2
2680059694602,Ad Group For Pin: 687195203188,626734622461,0
2680059601842,Ad Group For Pin: 687195524697,626735537990,2
2680062653930,PinOT_KW2_FrdAll_D02iSeries-Branded-Pin-V3_LPX_D0529_US_TR_XP0_off1,626739856458,26
2680059700873,Ad Group For Pin: 687195411988,626735481488,0
2680060886877,Ad Group For Pin: 687196106319,626736626525,2
2680059781391,Ad Group For Pin: 687195028692,626734566192,0
2680062520176,V2_DONOTTOUCH_oCPM_PinOT_KW2_TopGL_i32W_LPA_C0420_US_TR_XP11_off0,626739792308,38
2680060085992,Ad Group For Pin: 687195511610,626735531425,17
2680060191215,Ad Group For Pin: 687195341884,626735453429,0
2680060524675,Ad Group For Pin: 687195756250,626735668469,11
2680060453397,Ad Group For Pin: KW_Product_NW2_iOS_B0812,626735626850,20
2680060956371,Ad Group For Pin: 687196190092,626736667366,0
2680061840762,PinOT_KW2_C09Makeup_i32C_LPX_C0920_US_TR_GE_off1_Mobile_P45,626738659804,3
2680059882711,Ad Group For Pin: 687195053876,626734577136,0
2680060124686,Ad Group For Pin: 687195318827,626734657906,0
2680061840741,PinOT_KW2_C09Makeup_i32W-NW_LPX_C0920_US_TR_GE_off1_Mobile,626738659802,5
2680061533487,PinOT_KW2_TopGL_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_Med,626737725689,3
2680062679724,PinOT_KW2_MakeupXL2_D05BorderComp-C2-Pin_LPX_D0606_US_TR_XP0_off1,626739868564,0
2680060093389,Ad Group For Pin: 687195307717,626734653387,1
2680060554910,Ad Group For Pin: 687195782855,626735685441,0
2680062749835,SeedBid2_US_KW4Nails_20180702_off1_XP0_LPX_Search_oCPM_1T_Web,626739913376,4
2680060554990,Ad Group For Pin: 687195782936,626735685500,0
2680060885688,Ad Group For Pin: 687196105033,626736626288,0
2680062769802,SeedBid2_US_KWBox_20180702_off1_XP0_LPX_Search_oCPI_1T_iOS_v2,626739922749,10
2680061700632,PinOT_KW0_LAL810PxCSummer_C04i34-NW_LPX_C0811_US_TR_GE_off1_Web,626738597779,3
2680059749781,Ad Group For Pin: 687195020293,626734562555,0
2680060479504,Ad Group For Pin: 687195711298,626735640906,1
2680061700749,PinOT_KW2_Csummer_C06i35W-NW_LPX_C0811_US_TR_XP13_off1_Mobile,626738597888,0
2680061700618,PinOT_KW0_LAL810PxCSummer_C02i33W-NW_LPX_C0811_US_TR_XP13x_off1_Mobile,626738597780,0
2680061840740,PinOT_KW2_C09Makeup_C02i33P-NW_LPX_C0920_US_TR_GE_off1_Web_P45,626738659808,19
2680059798123,Ad Group For Pin: 687195032907,626734568299,0
2680060093733,Ad Group For Pin: 687195307842,626734653438,1
2680062749838,SeedBid2_US_KW2HairCare_20180702_off1_XP0_LPX_HomeFeed_oCPM_1T_Mobile,626739913386,4
2680061971802,Pin_KW2I_MU2_C06i35-V1A_LP1_C1020_US_TR_XP0_Off1_D1,626738705900,0
2680061329392,PinOT_KW0_LAL810xTopGL_C04Uni-A_LPA_C0420_US_TR_GE_off0,626737625131,3
2680060561598,Ad Group For Pin: 687195789515,626735689417,0
2680061569258,PinOT_KW2_Top2016_C02i33P-NW_LPX_C0630_US_TR_XP13c_off1,626737743341,0
2680061840759,PinOT_KW2_C09Makeup_B12i30P_LPX_C0920_US_TR_GE_off1_Web_P45,626738659813,4
2680061548521,PinOT_KW2_Csummer_C02i33P-NW_LPX_C0623_US_TR_XP13c_off1,626737731837,0
2680060116923,Ad Group For Pin: 687195315871,626734656732,0
2680059655834,Ad Group For Pin: 687195401339,626735476574,1
2680060260212,Ad Group For Pin: 687195164121,626734609971,0
2680061548523,PinOT_KW2_Top2016_C02i33P-NW_LPX_C0623_US_TR_XP13c_off1,626737731840,36
2680060792976,Ad Group For Pin: 687196000239,626736576876,0
2680059713857,Ad Group For Pin: 687195208625,626734624515,0
2680061039671,Ad Group For Pin: PLS1,626736722562,6
2680059821252,Ad Group For Pin: 687195236073,626734632437,0
2680059614174,Ad Group For Pin: 687195389833,626735472194,28
2680061431277,PinOT_KW2_TopGL_B12i30P_LPX_C0519_US_TR_XP12x_off1,626737679758,38
2680060792981,Ad Group For Pin: 687196000242,626736576873,12
2680059955709,Ad Group For Pin: 687195476796,626735511522,58
2680061626022,PinOT_KW3_AllPages180_PApplSv2_LPX_C0721_US_TR_XP13x_off1,626737772070,0
2680059701810,Ad Group For Pin: 687195412264,626735481703,0
2680060191276,Ad Group For Pin: 687195341886,626735453451,0
2680061526750,PinOT_KW2_MakeupXL2_C04PCS_LPA_C0616_US_TR_XP12x_off0,626737722755,18
2680061841063,PinBid1_KW3_AllPages30_B12i30P_LPX_C0920_US_TR_GE_off1_Mobile,626738660032,11
2680061971778,Pin_KW3_HP30D_C08MailerGBProduct-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705984,0
2680061841084,PinBid1_KW0_LAL810PxC09Makeup_C04i34-NW_LPX_C0920_US_TR_GE_off1_Mobile,626738660041,13
2680061971756,Pin_KW2I_MU2_C09Glitter2-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705923,0
2680059701459,Ad Group For Pin: 687195412127,626735481621,12
2680059798173,Ad Group For Pin: 687195032920,626734568310,0
2680060124510,Ad Group For Pin: 687195318842,626734657851,0
2680060886889,Ad Group For Pin: 687196106331,626736626540,6
2680060085924,Ad Group For Pin: 687195511574,626735531413,0
2680061840767,PinOT_KW2_C09Makeup_B12i30P_LPX_C0920_US_TR_GE_off1_Web,626738659817,0
2680062757128,SeedBid2_US_KW4Nails_20180703_off1_XP0_LPX_Search_CPC_1T_Web,626739917401,0
2680062769787,SeedBid2_US_KW4HairCare_20180702_off1_XP0_LPX_Search_oCPI_1T_iOS_v2,626739922749,4
2680060956469,Ad Group For Pin: 687196190190,626736667463,9
2680060228639,Ad Group For Pin: Frd1_SX-vXL_LPM_B0122_US_TR_GE,626735458559,67
2680061840463,PinBid1_KW2_C09HBInt_i32C_LPX_C0920_US_TR_GE_off1_Mobile,626738659634,1
2680060191153,Ad Group For Pin: 687195341876,626735453412,0
2680061841089,PinOT_KW3_AllPages30_i32P_LPX_C0920_US_TR_GE_off1_Web,626738660040,0
2680062390665,New_Pin2Tap_KW2_Beauty-Skincare _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728889,31
2680060124529,Ad Group For Pin: 687195318794,626734657857,0
2680059766901,Ad Group For Pin: 687195024995,626734564485,0
2680060093836,Ad Group For Pin: 687195307882,626734653459,0
2680061431249,PinOT_KW2_TopGL_i32P_LPX_C0519_US_TR_XP12x_off1,626737679731,18
2680060588456,Ad Group For Pin: 687195814839,626736508355,0
2680060190927,Ad Group For Pin: 687195341804,626735453347,1
2680060124581,Ad Group For Pin: 687195318822,626734657874,5
2680060191195,Ad Group For Pin: 687195341908,626735453423,1
2680061700617,PinOT_KW2_Csummer_C04i34-NW_LPX_C0811_US_TR_GE_off1_Web,626738597767,7
2680059655901,Ad Group For Pin: 687195401351,626735476588,2
2680059615631,Ad Group For Pin: 687195390305,626735472443,45
2680059701227,Ad Group For Pin: 687195412060,626735481568,0
2680062771077,SeedBid1_US_KW2HairCare_20180709_off1_XP0_LPX_HomeFeed_oCPM_1T_Web,626739917305,4
2680061793620,PinOT_KW2_C09Makeup_i32C_LPX_C0908_US_TR_GE_off1_Web,626738640737,0
2680060479512,Ad Group For Pin: 687195711306,626735640901,87
2680061431276,PinOT_KW2_TopC05_C01i31_LPX_C0519_US_TR_XP12x_off1,626737679730,13
2680059715874,Ad Group For Pin: 687195012358,626734558803,0
2680062765117,SeedBid1_US_KW0LALSub3%_20180706_off1_XP0_LPX_All_oCPI_1T_iOS,626739913375,0
