AdGroup ID,Name,Campaign ID,Records(since 2018-01-01)
2680061840759,PinOT_KW2_C09Makeup_B12i30P_LPX_C0920_US_TR_GE_off1_Web_P45,626738659813,15
2680061548521,PinOT_KW2_Csummer_C02i33P-NW_LPX_C0623_US_TR_XP13c_off1,626737731837,0
2680060116923,Ad Group For Pin: 687195315871,626734656732,2
2680059655834,Ad Group For Pin: 687195401339,626735476574,14
2680060260212,Ad Group For Pin: 687195164121,626734609971,38
2680061548523,PinOT_KW2_Top2016_C02i33P-NW_LPX_C0623_US_TR_XP13c_off1,626737731840,144
2680060792976,Ad Group For Pin: 687196000239,626736576876,3
2680059713857,Ad Group For Pin: 687195208625,626734624515,73
2680061039671,Ad Group For Pin: PLS1,626736722562,30
2680059821252,Ad Group For Pin: 687195236073,626734632437,6
2680059614174,Ad Group For Pin: 687195389833,626735472194,87
2680061431277,PinOT_KW2_TopGL_B12i30P_LPX_C0519_US_TR_XP12x_off1,626737679758,138
2680060792981,Ad Group For Pin: 687196000242,626736576873,44
2680059955709,Ad Group For Pin: 687195476796,626735511522,174
2680061626022,PinOT_KW3_AllPages180_PApplSv2_LPX_C0721_US_TR_XP13x_off1,626737772070,0
2680059701810,Ad Group For Pin: 687195412264,626735481703,0
2680060191276,Ad Group For Pin: 687195341886,626735453451,1
2680061526750,PinOT_KW2_MakeupXL2_C04PCS_LPA_C0616_US_TR_XP12x_off0,626737722755,29
2680061841063,PinBid1_KW3_AllPages30_B12i30P_LPX_C0920_US_TR_GE_off1_Mobile,626738660032,63
2680061971778,Pin_KW3_HP30D_C08MailerGBProduct-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705984,0
2680061841084,PinBid1_KW0_LAL810PxC09Makeup_C04i34-NW_LPX_C0920_US_TR_GE_off1_Mobile,626738660041,65
2680061971756,Pin_KW2I_MU2_C09Glitter2-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705923,1
2680059701459,Ad Group For Pin: 687195412127,626735481621,48
2680059798173,Ad Group For Pin: 687195032920,626734568310,70
2680060124510,Ad Group For Pin: 687195318842,626734657851,0
2680060886889,Ad Group For Pin: 687196106331,626736626540,25
2680060085924,Ad Group For Pin: 687195511574,626735531413,0
2680061840767,PinOT_KW2_C09Makeup_B12i30P_LPX_C0920_US_TR_GE_off1_Web,626738659817,1
2680062757128,SeedBid2_US_KW4Nails_20180703_off1_XP0_LPX_Search_CPC_1T_Web,626739917401,0
2680062769787,SeedBid2_US_KW4HairCare_20180702_off1_XP0_LPX_Search_oCPI_1T_iOS_v2,626739922749,4
2680060956469,Ad Group For Pin: 687196190190,626736667463,43
2680060228639,Ad Group For Pin: Frd1_SX-vXL_LPM_B0122_US_TR_GE,626735458559,247
2680061840463,PinBid1_KW2_C09HBInt_i32C_LPX_C0920_US_TR_GE_off1_Mobile,626738659634,5
2680060191153,Ad Group For Pin: 687195341876,626735453412,0
2680061841089,PinOT_KW3_AllPages30_i32P_LPX_C0920_US_TR_GE_off1_Web,626738660040,0
2680062390665,New_Pin2Tap_KW2_Beauty-Skincare _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728889,122
2680060124529,Ad Group For Pin: 687195318794,626734657857,6
2680059766901,Ad Group For Pin: 687195024995,626734564485,2
2680060093836,Ad Group For Pin: 687195307882,626734653459,3
2680061431249,PinOT_KW2_TopGL_i32P_LPX_C0519_US_TR_XP12x_off1,626737679731,77
2680060588456,Ad Group For Pin: 687195814839,626736508355,2
2680060190927,Ad Group For Pin: 687195341804,626735453347,5
2680060124581,Ad Group For Pin: 687195318822,626734657874,152
2680060191195,Ad Group For Pin: 687195341908,626735453423,13
2680061700617,PinOT_KW2_Csummer_C04i34-NW_LPX_C0811_US_TR_GE_off1_Web,626738597767,20
2680059655901,Ad Group For Pin: 687195401351,626735476588,9
2680059615631,Ad Group For Pin: 687195390305,626735472443,162
2680059701227,Ad Group For Pin: 687195412060,626735481568,0
2680062771077,SeedBid1_US_KW2HairCare_20180709_off1_XP0_LPX_HomeFeed_oCPM_1T_Web,626739917305,4
2680061793620,PinOT_KW2_C09Makeup_i32C_LPX_C0908_US_TR_GE_off1_Web,626738640737,0
2680060479512,Ad Group For Pin: 687195711306,626735640901,260
2680061431276,PinOT_KW2_TopC05_C01i31_LPX_C0519_US_TR_XP12x_off1,626737679730,60
2680059715874,Ad Group For Pin: 687195012358,626734558803,72
2680062765117,SeedBid1_US_KW0LALSub3%_20180706_off1_XP0_LPX_All_oCPI_1T_iOS,626739913375,0
2680059807567,Ad Group For Pin: 687195034856,626734569136,28
2680061971727,Pin_KW3_HP30D_C06i35-V1A_LP1_C1020_US_TR_XP0_Off1_D1,626738705922,0
2680059701210,Ad Group For Pin: 687195412130,626735481564,0
2680060117337,Ad Group For Pin: 687195316008,626734656811,16
2680062749841,SeedBid2_US_KW2Nails_20180702_off1_XP0_LPX_HomeFeed_oCPM_1T_Mobile,626739913386,5
2680059870587,Ad Group For Pin: 687195249020,626734636365,12
2680060091373,Ad Group For Pin: 687195101141,626734593277,0
2680059615712,Ad Group For Pin: 687195390312,626735472467,84
2680061793627,PinOT_KW2_C09Makeup_i32W_LPX_C0908_US_TR_GE_off1_Web_P45,626738640735,0
2680060524653,Ad Group For Pin: 687195756229,626735668444,43
2680059732939,Ad Group For Pin: 687195016169,626734560739,0
2680062390636,New_Pin2Tap_KW2s_Beauty_Phrase-Nailcare _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728887,20
2680060271774,Ad Group For Pin: 687195169249,626734611930,98
2680060956407,Ad Group For Pin: 687196190128,626736667403,0
2680061841092,PinBid1_KW3_AllPages30_C04i34-NW_LPX_C0920_US_TR_GE_off1_Mobile,626738660025,109
2680059598739,Ad Group For Pin: 687195521596,626735536971,0
2680059598738,Ad Group For Pin: 687195521595,626735536966,35
2680062749854,SeedBid2_US_KW2Nails_20180702_off1_XP0_LPX_HomeFeed_oCPM_1T_Web,626739913386,4
2680059955660,Ad Group For Pin: 687195476802,626735511504,183
2680060117614,Ad Group For Pin: 687195316105,626734656891,0
2680062659327,PinOT_KW0_LAL810PXCSSummerD03CreatorPin_Cydnee_LPX_D0531_US_TR_XP0_off1,626739859536,10
2680060093268,Ad Group For Pin: 687195307693,626734653368,89
2680059701675,Ad Group For Pin: 687195412120,626735481675,2
2680060915969,Ad Group For Pin: 687196142917,626736641463,245
2680062679725,PinOT_KW2_MakeupXL2_D05Sparkle-Reshoot-V1-C2-Pin_LPX_D0606_US_TR_XP0_off1,626739868562,0
2680059614108,Ad Group For Pin: 687195389797,626735472172,82
2680061793623,PinBid1_KW2_C09Makeup_i32W-NW_LPX_C0908_US_TR_GE_off1_Mobile,626738640757,24
2680060086055,Ad Group For Pin: 687195511576,626735531435,99
2680061533477,PinOT_KW2_Top2016_B12i30P_LPA_C0619_US_TR_XP12x_off0_All_All_Med,626737725678,7
2680061431283,PinOT_KW0_LAL810PxTopGL_B12i30P_LPX_C0519_US_TR_XP12x_off1,626737679762,198
2680060956329,Ad Group For Pin: 687196190050,626736667321,0
2680062264178,PinBid1_KW2_C09HBInt_C02i33P-NW_LPX_C0920_US_TR_GE_off1_Mobile,626739664292,69
2680060554979,Ad Group For Pin: 687195782924,626735685488,4
2680059614197,Ad Group For Pin: 687195389830,626735472200,1
2680059816490,Ad Group For Pin: 687195037153,626734570279,82
2680060103798,Ad Group For Pin: 687195104950,626734594903,85
2680060124484,Ad Group For Pin: 687195318781,626734657843,208
2680059641694,Ad Group For Pin: 687195397184,626735475141,4
2680060086318,Ad Group For Pin: 687195511690,626735531475,0
2680061504310,PinOT_KW2_C06Search_Spring17_LPA_C0607_US_TR_XP12x_off0_All_P45,626737710194,8
2680060225142,Ad Group For Pin: 687195149547,626734606174,51
2680059701315,Ad Group For Pin: 687195412083,626735481588,0
2680059700945,Ad Group For Pin: 687195412093,626735481502,47
2680059712827,Ad Group For Pin: 687195011576,626734558429,0
2680062756974,SeedBid1_US_KW2Makeup_20180702_off1_XP0_LPX_HomeFeed_oCPM_1T_Mobile,626739917305,55
2680061533639,PinOT_KW2_Top2016_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_Low,626737725781,52
2680061329393,PinOT_KW2_Branded_i32W-NW_LPX_C0420_US_TR_XP11_off1,626737625130,27
2680061536927,PinOT_KW0_LAL810PxMakeupXL2_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_Vhigh,626737727554,34
2680060117568,Ad Group For Pin: 687195316085,626734656875,2
2680059614092,Ad Group For Pin: 687195389804,626735472166,41
2680060956359,Ad Group For Pin: 687196190080,626736667352,0
2680061793619,PinBid1_KW2_C09Makeup_C01i31_LPX_C0908_US_TR_GE_off1_Mobile_P45,626738640768,10
2680060956383,Ad Group For Pin: 687196190104,626736667373,0
2680061039689,Ad Group For Pin: PST2,626736722570,0
2680061840743,PinOT_KW2_C09Makeup_C02i33W-NW_LPX_C0920_US_TR_GE_off1_Mobile,626738659799,144
2680062701042,PinOT_KW2_Beauty+KW_C01i31_LPX_D0614_US_TR_Search_XP0_off1,626739882414,59
2680061533491,PinOT_KW0_LAL810PxHB2_B12i30P_LPA_C0619_US_TR_XP12x_off0_All_All_Med,626737725694,8
2680059781575,Ad Group For Pin: 687195028757,626734566220,0
2680059689403,Ad Group For Pin: 687195005302,626734555519,0
2680059701217,Ad Group For Pin: 687195412138,626735481566,1
2680062520174,Controlv2_PinOT_KW2_TopGL_i32W_LPA_C0420_US_TR_XP11_off0,626739792308,13
2680060956384,Ad Group For Pin: 687196190105,626736667370,0
2680059701379,Ad Group For Pin: 687195412175,626735481602,0
2680062390666,New_Pin2Tap_KW2s _Other_Broad-ExerciseandWorkouts _TopGL_i32W_LPA_C0301_US_TR_XP11__iOS_Off1,626739728885,63
2680060453405,Ad Group For Pin: KW_Makeup_NW2_Android_B0812,626735626847,42
2680060124621,Ad Group For Pin: 687195318829,626734657886,194
2680062390655,New_Pin2Tap_KW3-Visitors_TopGL_i32W_LPA_C0301_US_TR_XP11__iOS_Off1,626739728897,217
2680060116930,Ad Group For Pin: 687195315868,626734656734,243
2680060067141,Ad Group For Pin: 687195506514,626735529172,104
2680060554918,Ad Group For Pin: 687195782863,626735685453,38
2680060886881,Ad Group For Pin: 687196106323,626736626523,37
2680059700994,Ad Group For Pin: 687195412088,626735481514,7
2680059655817,Ad Group For Pin: 687195401341,626735476570,4
2680060117517,Ad Group For Pin: 687195316072,626734656869,1
2680061626089,PinOT_KW3_AllPages180_C07PApplLv2_LPX_C0721_US_TR_XP13x_off1,626737772095,18
2680062659311,PinOT_KW0_LAL810PXCSSummerD03MktgBag-March-V1_LPX_D0531_US_TR_XP0_off1,626739859547,15
2680062749869,SeedBid2_US_KW2Makeup_20180702_off1_XP0_LPX_HomeFeed_oCPM_1T_Mobile,626739913386,9
2680060117369,Ad Group For Pin: 687195316014,626734656821,0
2680060554988,Ad Group For Pin: 687195782933,626735685497,0
2680060117596,Ad Group For Pin: 687195316093,626734656885,31
2680059701193,Ad Group For Pin: 687195412103,626735481560,5
2680060524672,Ad Group For Pin: 687195756247,626735668466,3
2680061533638,PinOT_KW2_MakeupXL2_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_Low,626737725772,3
2680059960593,Ad Group For Pin: 687195073771,626734583413,0
2680060561628,Ad Group For Pin: 687195789541,626735689405,1
2680061700660,PinOT_KW2_FrdAll_C04i34-NW_LPX_C0811_US_TR_XP13x_off1_Web,626738597769,4
2680060191052,Ad Group For Pin: 687195341831,626735453379,3
2680062390659,New_Pin2Tap_KW2_Beauty-FragranceandBodyCare _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728889,56
2680059715882,Ad Group For Pin: 687195012360,626734558805,60
2680059701793,Ad Group For Pin: 687195412135,626735481699,1
2680059701798,Ad Group For Pin: 687195412194,626735481700,30
2680061533643,PinOT_KW0_LAL810PxMakeupXL2_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_Low,626737725776,0
2680061971820,Pin_KW3_HP30D_C09Glitter2-Pin_LP1_C1020_US_TR_XP0_Off1_D1,626738705976,0
2680062390643,New_Pin2Tap_KW2s_Beauty_Phrase-BathandBody _TopGL_i32W_LPA_C0301_US_TR_XP11__iOS_Off1,626739728886,19
2680062710318,Pin2Tap_KW0_KW0LALSubs10P_i32W_LPX_D0619_US_TR_GE_off1,626739888853,13
2680060561635,Ad Group For Pin: 687195789552,626735689409,1
2680061700639,PinOT_KW2_MakeupXL2_C04i34-NW_LPX_C0811_US_TR_XP13x_off1_Web,626738597775,2
2680059790559,Ad Group For Pin: 687195031083,626734567330,22
2680060561607,Ad Group For Pin: 687195789524,626735689419,12
2680059614216,Ad Group For Pin: 687195389838,626735472206,64
2680061431285,PinOT_KW0_LAL810PxTopGL_i32P_LPX_C0519_US_TR_XP12x_off1,626737679760,30
2680061971718,Pin_KW2S_MU1_C09Skincare-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705896,0
2680061533667,PinOT_KW0_LAL810PxTopGL_B12i30P_LPA_C0619_US_TR_XP12x_off0_All_All_Low,626737725805,0
2680061793596,PinOT_KW2_C09Makeup_i32W_LPX_C0908_US_TR_GE_off1_Web,626738640732,11
2680061329209,PinOT_KW2_C03GLS_i32C-NW_LPX_C0420_US_TR_XP11_off1,626737624964,28
2680061549746,PinOT_KW2_HB2_iPinFactC06v1_LPX_C0623_US_AppX_XP0_off0,626737732450,271
2680059655921,Ad Group For Pin: 687195401352,626735476593,11
2680060886875,Ad Group For Pin: 687196106317,626736626524,18
2680061039655,Ad Group For Pin: PST2,626736722551,21
2680060561583,Ad Group For Pin: 687195789500,626735689368,0
2680062703170,PinOT_KW2_Beauty_C01i31_LPX_D0615_US_TR_Browse_XP0_off1,626739883717,0
2680060075696,Ad Group For Pin: 687195508712,626735530182,273
2680061569320,PinOT_KW2_C06C07_C02i33P-NW_LPX_C0630_US_TR_XP13c_off1,626737743353,29
2680062659206,PinOT_KW0_LAL810PXCSSummerD02SwatchPin-V2_LPX_D0531_US_TR_XP0_off1,626739859451,0
2680059615628,Ad Group For Pin: 687195390307,626735472442,1
2680059701660,Ad Group For Pin: 687195412131,626735481672,8
2680060391448,Ad Group For Pin: 687195624667,626735594663,15
2680060956368,Ad Group For Pin: 687196190089,626736667362,0
2680060085901,Ad Group For Pin: 687195511594,626735531410,3
2680061626260,PinOT_KW0_LAL810PxCSummer_C07PApplSv2_LPX_C0721_US_TR_XP13x_off1,626737772184,0
2680062390623,New_Pin2Tap_KW2s_Beauty_Phrase-Skincare _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728887,11
2680059614105,Ad Group For Pin: 687195389808,626735472171,96
2680060003607,Ad Group For Pin: 687195081332,626734585773,82
2680062659312,PinOT_KW0_LAL810PXCSSummerD02iSeries-Branded-Pin-V4_LPX_D0531_US_TR_XP0_off1,626739859532,9
2680060588460,Ad Group For Pin: 687195814842,626736508359,4
2680062390670,New_Pin2Tap_KW2s_Beauty_Phrase-Nailcare _TopGL_i32W_LPA_C0301_US_TR_XP11__iOS_Off1,626739728886,52
2680059713803,Ad Group For Pin: 687195208613,626734624509,48
2680059781479,Ad Group For Pin: 687195028716,626734566199,0
2680061971748,Pin_KW42010P_MU1_C06i35-V1A_LP1_C1020_US_TR_XP0_Off1_D1,626738705938,0
2680059701963,Ad Group For Pin: 687195412100,626735481743,10
2680060956451,Ad Group For Pin: 687196190172,626736667452,15
2680059601725,Ad Group For Pin: 687195524580,626735537907,44
2680059641607,Ad Group For Pin: 687195397185,626735475114,55
2680060298080,Ad Group For Pin: 687195531274,626735541557,0
2680060524608,Ad Group For Pin: 687195756183,626735668415,260
2680059882809,Ad Group For Pin: 687195053908,626734577148,83
2680061626028,PinOT_KW2_Csummer_PApplL_LPX_C0721_US_TR_XP13x_off1,626737772076,0
2680059701779,Ad Group For Pin: 687195412198,626735481696,1
2680060300735,Ad Group For Pin: 687195533929,626735542899,11
2680060315141,Ad Group For Pin: 687195548337,626735550110,0
2680061533671,PinOT_KW2_C06IG_C01i31_LPX_C0619_US_TR_XP12x_off1_All_All_Low,626737725806,0
2680061431273,PinOT_KW2_TopC05_i32P_LPX_C0519_US_TR_XP12c_off1,626737679726,30
2680059701956,Ad Group For Pin: 687195412237,626735481741,38
2680062757124,SeedBid2_US_KW2Makeup_20180703_off1_XP0_LPX_HomeFeed_CPC_1T_Mobile,626739917399,0
2680061840747,PinOT_KW2_C09Makeup_C01i31_LPX_C0920_US_TR_GE_off1_Web_P45,626738659805,2
2680059701305,Ad Group For Pin: 687195412185,626735481586,5
2680062771074,SeedBid1_US_KW0LALSub10%_20180709_off1_XP0_LPX_All_oCPM_1T_Web,626739917304,8
2680060124516,Ad Group For Pin: 687195318838,626734657853,0
2680062659202,PinOT_KW0_LAL810PXCSSummerD03MktgBag-march-V2_LPX_D0531_US_TR_XP0_off1,626739859451,0
2680059614129,Ad Group For Pin: 687195389810,626735472179,121
2680061329395,PinOT_KW2_Branded_Swatch_LPA_C0420_US_TR_GE_off0,626737625133,188
2680059701783,Ad Group For Pin: 687195412139,626735481697,0
2680060094172,Ad Group For Pin: 687195307933,626734653490,112
2680061431262,PinOT_KW2_LAL810PxTopGL_i32P_LPX_C0519_US_TR_XP12c_off1,626737679718,33
2680061526708,PinOT_KW2_MakeupXL2_C02i33P_LPA_C0616_US_TR_XP12x_off0,626737722719,0
2680061793613,PinBid1_KW2_C09Makeup_C01i31_LPX_C0908_US_TR_GE_off1_Mobile,626738640760,22
2680061329211,PinOT_KW2_C03Prod_i32W-NW_LPX_C0420_US_TR_XP11_off1,626737624963,45
2680059870575,Ad Group For Pin: 687195249017,626734636362,34
2680062657696,PinOT_KW2_TopGL_D02SwatchPin-V3_LPX_D0530_US_TR_XP0_off1,626739858047,0
2680060886886,Ad Group For Pin: 687196106328,626736626531,0
2680060956448,Ad Group For Pin: 687196190169,626736667453,1
2680060116283,Ad Group For Pin: 687195315723,626734656698,0
2680059701768,Ad Group For Pin: 687195412179,626735481694,18
2680061329373,PinOT_KW2_Branded_C04Uni-B_LPA_C0420_US_TR_GE_off0,626737625110,45
2680059701421,Ad Group For Pin: 687195412221,626735481611,30
2680061971813,Pin_KW2I_MU2_C06i35-V2B_LP1_C1020_US_TR_XP0_Off1_D1,626738705926,0
2680060124533,Ad Group For Pin: 687195318845,626734657858,3
2680060124544,Ad Group For Pin: 687195318819,626734657862,197
2680059666915,Ad Group For Pin: 4.50E+16,626734620577,12
2680060191226,Ad Group For Pin: 687195341885,626735453433,23
2680061039674,Ad Group For Pin: PLS1,626736722555,0
2680060117087,Ad Group For Pin: 687195315921,626734656759,131
2680061431287,PinOT_KW2_TopGL_i32W-NW_LPX_C0519_US_TR_XP12x_off1,626737679756,154
2680061039678,Ad Group For Pin: BCS13,626736722560,24
2680060524586,Ad Group For Pin: 687195756161,626735668380,11
2680060124513,Ad Group For Pin: 687195318844,626734657852,4
2680062520173,Controlv2_PinOT_KW2_FrdAll_C01i31_LPX_C0519_US_TR_XP12c_off1,626739792308,99
2680060956386,Ad Group For Pin: 687196190107,626736667380,0
2680062756973,SeedBid1_US_KW0LALSub10%_20180702_off1_XP0_LPX_All_oCPM_1T_Mobile,626739917304,88
2680059701291,Ad Group For Pin: 687195412031,626735481583,2
2680060067130,Ad Group For Pin: 687195506510,626735529169,92
2680061536924,PinOT_KW2_MakeupXL2_B12i30P_LPA_C0619_US_TR_XP12x_off0_All_All_Vhigh,626737727561,21
2680062749844,SeedBid2_US_KW4HairCare_20180702_off1_XP0_LPX_Search_oCPM_1T_Web,626739913376,4
2680060191242,Ad Group For Pin: 687195341907,626735453439,181
2680062749829,SeedBid2_US_KW4Box_20180702_off1_XP0_LPX_Search_oCPM_1T_Mobile,626739913376,4
2680062769805,SeedBid2_US_KW4Makeup_20180702_off1_XP0_LPX_Search_oCPI_1T_iOS_v2,626739922749,3
2680059615658,Ad Group For Pin: 687195390329,626735472451,15
2680060524655,Ad Group For Pin: 687195756231,626735668446,10
2680060886891,Ad Group For Pin: 687196106333,626736626542,56
2680060524639,Ad Group For Pin: 687195756214,626735668440,1
2680061431247,PinOT_KW2_HB2_i32W-NW_LPX_C0519_US_TR_XP12c_off1,626737679720,80
2680061548525,PinOT_KW2_Top2016_C02i33W-NW_LPX_C0623_US_TR_XP13x_off1,626737731841,265
2680060194160,Ad Group For Pin: 687195011561,626734536520,81
2680061329207,PinOT_KW2_C03GLS_C03TCS_LPA_C0420_US_TR_XP11_off0,626737624972,106
2680059615607,Ad Group For Pin: 687195390300,626735472436,0
2680061700646,PinOT_KW2_FrdAll_C04i34-NW_LPX_C0811_US_TR_XP13x_off1_Mobile,626738597796,0
2680061840757,PinOT_KW2_C09Makeup_C02i33W-NW_LPX_C0920_US_TR_GE_off1_Mobile_P45,626738659822,40
2680060524606,Ad Group For Pin: 687195756181,626735668403,0
2680062683692,PinOT_KW2_TopGL_C01i31_LPX_D0608_US_TR_XP0_off1,626739872457,34
2680061971759,Pin_KW2S_MU1_C08i30Concept-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705908,7
2680060956347,Ad Group For Pin: 687196190068,626736667333,0
2680060191184,Ad Group For Pin: 687195341906,626735453420,23
2680060191074,Ad Group For Pin: 687195341846,626735453386,3
2680060561623,Ad Group For Pin: 687195789537,626735689410,1
2680061329391,PinOT_KW0_LAL810xTopGL_i32C_LPA_C0420_US_TR_XP11_off0,626737625126,123
2680060588451,Ad Group For Pin: 687195814835,626736508348,272
2680060124556,Ad Group For Pin: 687195318810,626734657866,90
2680059614163,Ad Group For Pin: 687195389824,626735472190,87
2680061700737,PinOT_KW2_Csummer_C06Emoji_LPX_C0811_US_TR_XP13x_off1_Mobile,626738597879,39
2680059701884,Ad Group For Pin: 687195412231,626735481721,9
2680061329210,PinOT_KW2_C03GLS_i32W-NW_LPX_C0420_US_TR_XP11_off1,626737624976,137
2680061840774,PinOT_KW2_C09Makeup_C04i34-NW_LPX_C0920_US_TR_GE_off1_Mobile,626738659830,275
2680060124526,Ad Group For Pin: 687195318828,626734657856,61
2680061626251,PinOT_KW2_FrdAll_C07Summerv2_LPX_C0721_US_TR_XP13x_off1,626737772179,0
2680059749772,Ad Group For Pin: 687195020289,626734562553,89
2680061971799,Pin_KW2I_MU2_C06i35-V2A_LP1_C1020_US_TR_XP0_Off1_D2,626738705993,8
2680060956439,Ad Group For Pin: 687196190160,626736667439,0
2680062756982,SeedBid1_US_KW0LALSub10%_20180702_off1_XP0_LPX_All_oCPM_1T_Web,626739917304,7
2680059701563,Ad Group For Pin: 687195412150,626735481647,0
2680060543892,Ad Group For Pin: 687195771378,626735677926,0
2680062708314,test,626739887621,0
2680062756972,SeedBid1_US_KW2HairCare_20180702_off1_XP0_LPX_HomeFeed_oCPM_SIGNUP_1T_Web,626739917305,23
2680061329340,PinOT_KW2_TopC03_C04Uni-B_LPA_C0420_US_TR_GE_off0,626737625078,145
2680059701850,Ad Group For Pin: 687195412226,626735481714,0
2680061971816,Pin_KW42010P_MU1_C08Emoji_LP1_C1020_US_TR_XP0_Off1_D2,626738705906,0
2680060577750,Ad Group For Pin: 687195805658,626736502561,4
2680059701323,Ad Group For Pin: 687195412153,626735481590,2
2680061840462,PinOT_KW2_C09HBInt_i32C_LPX_C0920_US_TR_GE_off1_Web,626738659628,6
2680060453401,Ad Group For Pin: KW_Makeup_NW2_iOS_B0812,626735626859,58
2680061700637,PinOT_KW3_AllPages180_C02i33W-NW_LPX_C0811_US_TR_XP13x_off1_Web,626738597793,0
2680060086030,Ad Group For Pin: 687195511602,626735531431,0
2680060124560,Ad Group For Pin: 687195318835,626734657867,61
2680060190933,Ad Group For Pin: 687195341810,626735453349,4
2680062390676,New_Pin2Tap_KW2s_other_Broad-SubscriptionBox _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728893,50
2680059713796,Ad Group For Pin: 687195208609,626734624507,39
2680061329224,PinOT_KW2_C03Prod_i32W_LPA_C0420_US_TR_XP11_off0,626737624989,111
2680060956316,Ad Group For Pin: 687196190037,626736667324,0
2680062757126,SeedBid2_US_KW2Nails_20180703_off1_XP0_LPX_HomeFeed_CPC_1T_Mobile,626739917399,0
2680061329206,PinOT_KW2_C03Prod_i32C_LPA_C0420_US_TR_XP11_off0,626737624980,18
2680061841065,PinBid1_KW0_LAL810PxC09Makeup_C02i33P-NW_LPX_C0920_US_TR_GE_off1_Mobile,626738660036,143
2680059700962,Ad Group For Pin: 687195412236,626735481506,1
2680060116927,Ad Group For Pin: 687195315873,626734656733,267
2680060956333,Ad Group For Pin: 687196190054,626736667307,0
2680062749827,SeedBid2_US_KW4Influencers_20180702_off1_XP0_LPX_Search_oCPM_1T_Web,626739913376,4
2680059758558,Ad Group For Pin: 687195022804,626734563547,18
2680060479509,Ad Group For Pin: 687195711303,626735640899,112
2680059701846,Ad Group For Pin: 687195412087,626735481713,2
2680062749855,SeedBid2_US_KW4Makeup_20180702_off1_XP0_LPX_Search_oCPI_1T_iOS,626739913377,4
2680061841061,PinBid1_KW0_LAL810PxC09Makeup_i32P_LPX_C0920_US_TR_GE_off1_Mobile,626738660019,14
2680062390642,New_Pin2Tap_KW2s_Other_Phrase-ExerciseandWorkouts _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728890,8
2680060191236,Ad Group For Pin: 687195341893,626735453437,48
2680060003084,Ad Group For Pin: 687194907137,626734514834,0
2680060956466,Ad Group For Pin: 687196190187,626736667454,0
2680061971801,Pin_KW3_HP30D_C09Glitter2-Pin_LP1_C1020_US_TR_XP0_Off1_D2,626738705927,87
2680059701898,Ad Group For Pin: 687195412190,626735481726,0
2680060588457,Ad Group For Pin: 687195814841,626736508357,127
2680060035165,Ad Group For Pin: 687195498573,626735522053,144
2680061626238,PinOT_KW0_LAL810PxCSummer_C07Summerv2_LPX_C0721_US_TR_XP13x_off1,626737772160,0
2680061569315,PinOT_KW2_HB2_C02i33P-NW_LPX_C0630_US_TR_XP13c_off1,626737743336,26
2680061526718,PinOT_KW2_MakeupXL2_C02i33W-NW_LPX_C0616_US_TR_XP12x_off1,626737722721,0
2680060124523,Ad Group For Pin: 687195318799,626734657855,14
2680060956322,Ad Group For Pin: 687196190043,626736667317,0
2680061039662,Ad Group For Pin: PST2,626736722552,0
2680061700654,PinOT_KW0_LAL810PxMakeupXL2_C02i33W-NW_LPX_C0811_US_TR_GE_off1_Web,626738597798,0
2680060524590,Ad Group For Pin: 687195756165,626735668393,6
2680062749860,SeedBid2_US_KW4Influencers_20180702_off1_XP0_LPX_Search_oCPM_1T_Mobile,626739913376,4
2680060956363,Ad Group For Pin: 687196190084,626736667356,0
2680059741064,Ad Group For Pin: 687195018114,626734561674,40
2680061626065,PinOT_KW2_Csummer_C07PApplS_LPX_C0721_US_TR_XP13x_off1,626737772092,21
2680061971719,Pin_KW42010P_MU1_C06i35-V1B_LP1_C1020_US_TR_XP0_Off1_D2,626738705916,0
2680060956412,Ad Group For Pin: 687196190133,626736667407,0
2680062390626,New_Pin2Tap_KW2s _Other_Broad-ExerciseandWorkouts _TopGL_i32W_LPA_C0301_US_TR_XP11__Android_Off1,626739728893,66
2680060956338,Ad Group For Pin: 687196190058,626736667318,0
2680059701530,Ad Group For Pin: 687195412201,626735481638,7
2680060681812,Ad Group For Pin: 687195867436,626736521616,0
2680061700662,PinOT_KW2_FrdAll_C02i33W-NW_LPX_C0811_US_TR_XP13x_off1_Mobile,626738597808,1
2680060792977,Ad Group For Pin: 687196000240,626736576872,275
2680060027314,Ad Group For Pin: 687195087376,626734588194,53
2680061504303,PinOT_KW2_C06Search_B12i30P_LPA_C0607_US_TR_XP12x_off0_All_P45,626737710187,10
2680060524592,Ad Group For Pin: 687195756167,626735668384,270
